date,temperature,humidity,luminosity
2020-12-03 16:17:33.759,23.0,16.3,113
2020-12-03 16:17:31.485,23.1,16.3,105
2020-12-03 16:17:29.212,23.1,16.3,105
2020-12-03 16:17:26.943,23.1,16.2,104
2020-12-03 16:17:24.670,23.2,16.2,100
2020-12-03 16:17:22.396,23.2,16.2,105
2020-12-03 16:17:20.123,23.2,16.1,106
2020-12-03 16:17:17.850,23.2,16.1,105
2020-12-03 16:17:15.581,23.2,16.1,108
2020-12-03 16:17:13.308,23.3,16.1,105
2020-12-03 16:17:11.035,23.3,16.0,108
2020-12-03 16:17:08.762,23.3,15.9,104
2020-12-03 16:17:06.488,23.4,15.9,107
2020-12-03 16:17:04.219,23.4,15.9,112
2020-12-03 16:17:01.946,23.4,15.9,106
2020-12-03 16:16:59.673,23.4,15.8,107
2020-12-03 16:16:57.399,23.5,15.9,103
2020-12-03 16:16:55.126,23.5,15.9,100
2020-12-03 16:16:52.853,23.6,15.9,99
2020-12-03 16:16:50.584,23.6,15.9,106
2020-12-03 16:16:48.311,23.6,15.9,106
2020-12-03 16:16:46.038,23.6,15.9,108
2020-12-03 16:16:43.764,23.6,15.9,106
2020-12-03 16:16:41.491,23.7,15.9,107
2020-12-03 16:16:39.218,23.7,15.9,107
2020-12-03 16:16:36.949,23.7,15.9,107
2020-12-03 16:16:34.675,23.7,15.9,109
2020-12-03 16:16:32.403,23.7,16.0,113
2020-12-03 16:16:30.129,23.8,16.1,120
2020-12-03 16:16:27.856,23.8,16.2,106
2020-12-03 16:16:25.583,23.8,16.3,106
2020-12-03 16:16:23.314,23.8,16.3,105
2020-12-03 16:16:21.040,23.8,16.3,103
2020-12-03 16:16:18.768,23.7,16.3,106
2020-12-03 16:15:58.558,23.6,16.5,101
2020-12-03 16:15:56.286,23.5,16.5,107
2020-12-03 16:15:54.012,23.5,16.5,106
2020-12-03 16:15:51.742,23.5,16.5,106
2020-12-03 16:15:49.470,23.4,16.4,106
2020-12-03 16:15:47.196,23.4,16.4,106
2020-12-03 16:15:44.924,23.4,16.4,106
2020-12-03 16:15:42.650,23.4,16.5,105
2020-12-03 16:15:40.381,23.4,16.5,104
2020-12-03 16:15:38.108,23.3,16.4,106
2020-12-03 16:15:35.834,23.4,16.4,108
2020-12-03 16:15:33.563,23.4,16.4,108
2020-12-03 16:15:31.288,23.3,16.3,107
2020-12-03 16:15:29.015,23.3,16.3,107
2020-12-03 16:15:26.746,23.2,16.2,107
2020-12-03 16:15:24.473,23.2,16.2,107
2020-12-03 16:15:22.199,23.3,16.2,105
2020-12-03 16:15:19.926,23.3,16.2,107
2020-12-03 16:15:17.656,23.3,16.2,107
2020-12-03 16:15:15.384,23.3,16.2,107
2020-12-03 16:15:13.110,23.3,16.2,107
2020-12-03 16:15:10.837,23.3,16.1,103
2020-12-03 16:15:08.564,23.4,16.1,105
2020-12-03 16:15:06.294,23.4,16.1,106
2020-12-03 16:15:04.021,23.4,16.1,107
2020-12-03 16:15:01.748,23.4,16.1,107
2020-12-03 16:14:59.476,23.4,16.1,108
2020-12-03 16:14:57.202,23.4,16.1,107
2020-12-03 16:14:54.933,23.4,16.1,107
2020-12-03 16:14:52.659,23.5,16.1,108
2020-12-03 16:14:50.386,23.5,16.1,108
2020-12-03 16:14:48.114,23.6,16.2,108
2020-12-03 16:14:45.840,23.6,16.2,107
2020-12-03 16:14:43.571,23.7,16.2,110
2020-12-03 16:14:41.299,23.7,16.2,107
2020-12-03 16:14:39.024,23.8,16.2,107
2020-12-03 16:14:36.751,23.8,16.2,107
2020-12-03 16:14:34.478,23.8,16.2,107
2020-12-03 16:14:32.204,23.8,16.3,111
2020-12-03 16:14:29.936,23.8,16.3,106
2020-12-03 16:14:27.663,23.8,16.4,105
2020-12-03 16:14:25.389,23.8,16.5,106
2020-12-03 16:14:23.117,23.8,16.5,103
2020-12-03 16:14:20.843,23.8,16.5,98
2020-12-03 16:14:18.574,23.8,16.5,108
2020-12-03 16:14:16.301,23.7,16.4,111
2020-12-03 16:14:14.028,23.7,16.4,106
2020-12-03 16:14:11.754,23.7,16.3,105
2020-12-03 16:14:09.482,23.7,16.3,106
2020-12-03 16:14:07.212,23.7,16.3,106
2020-12-03 16:14:04.965,23.7,16.3,107
2020-12-03 16:14:02.666,23.7,16.3,106
2020-12-03 16:14:00.392,23.6,16.3,105
2020-12-03 16:13:58.119,23.6,16.2,107
2020-12-03 16:13:55.850,23.6,16.2,107
2020-12-03 16:13:53.577,23.6,16.2,107
2020-12-03 16:13:51.304,23.6,16.2,101
2020-12-03 16:13:49.030,23.6,16.2,105
2020-12-03 16:13:46.758,23.6,16.2,97
2020-12-03 16:13:44.488,23.6,16.1,109
2020-12-03 16:13:42.215,23.6,16.1,111
2020-12-03 16:13:39.942,23.6,16.1,107
2020-12-03 16:13:37.668,23.6,16.1,112
2020-12-03 16:13:35.396,23.6,16.1,109
2020-12-03 16:13:33.126,23.6,16.0,106
2020-12-03 16:13:30.853,23.5,16.0,106
2020-12-03 16:13:28.579,23.5,16.0,106
2020-12-03 16:13:26.307,23.4,15.9,106
2020-12-03 16:13:24.034,23.4,16.0,106
2020-12-03 16:13:21.765,23.4,15.9,106
2020-12-03 16:13:19.491,23.4,15.9,106
2020-12-03 16:13:17.218,23.5,15.9,107
2020-12-03 16:13:14.945,23.5,15.9,107
2020-12-03 16:13:12.672,23.5,15.9,106
2020-12-03 16:13:10.398,23.5,15.8,106
2020-12-03 16:13:08.129,23.6,15.8,106
2020-12-03 16:13:05.857,23.6,15.8,105
2020-12-03 16:13:03.583,23.6,15.8,105
2020-12-03 16:13:01.310,23.7,15.9,101
2020-12-03 16:12:59.037,23.7,15.9,116
2020-12-03 16:12:56.763,23.7,15.8,109
2020-12-03 16:12:54.494,23.7,15.8,106
2020-12-03 16:12:52.221,23.8,15.9,107
2020-12-03 16:12:49.949,23.8,15.9,106
2020-12-03 16:12:47.675,23.9,15.9,107
2020-12-03 16:12:45.401,23.9,15.9,107
2020-12-03 16:12:43.129,24.0,15.9,108
2020-12-03 16:12:40.859,24.0,15.9,115
2020-12-03 16:12:38.586,24.0,16.0,105
2020-12-03 16:12:36.313,24.1,16.1,105
2020-12-03 16:12:34.039,24.1,16.1,105
2020-12-03 16:12:31.767,24.1,16.2,103
2020-12-03 16:12:29.493,24.1,16.2,92
2020-12-03 16:12:27.224,24.1,16.2,109
2020-12-03 16:12:24.951,24.1,16.2,110
2020-12-03 16:12:22.677,24.1,16.2,113
2020-12-03 16:12:20.405,24.1,16.2,104
2020-12-03 16:12:18.131,24.1,16.2,96
2020-12-03 16:12:15.862,24.1,16.2,104
2020-12-03 16:12:13.589,24.1,16.2,106
2020-12-03 16:12:11.317,24.0,16.2,106
2020-12-03 16:12:09.043,24.0,16.2,106
2020-12-03 16:12:06.773,24.0,16.2,106
2020-12-03 16:12:04.501,24.0,16.2,106
2020-12-03 16:12:02.227,23.9,16.2,107
2020-12-03 16:11:59.954,23.9,16.2,106
2020-12-03 16:11:57.681,23.9,16.2,106
2020-12-03 16:11:55.412,23.8,16.1,108
2020-12-03 16:11:53.139,23.7,16.1,106
2020-12-03 16:11:50.865,23.7,16.1,106
2020-12-03 16:11:48.591,23.7,16.1,106
2020-12-03 16:11:46.319,23.6,16.0,106
2020-12-03 16:11:44.053,23.6,16.0,106
2020-12-03 16:11:41.776,23.5,16.0,105
2020-12-03 16:11:39.503,23.5,15.9,106
2020-12-03 16:11:37.230,23.5,15.9,107
2020-12-03 16:11:34.957,23.4,15.9,106
2020-12-03 16:11:32.685,23.4,15.9,105
2020-12-03 16:11:30.415,23.4,15.9,106
2020-12-03 16:11:28.141,23.4,15.8,107
2020-12-03 16:11:25.868,23.4,15.8,106
2020-12-03 16:11:23.595,23.4,15.8,106
2020-12-03 16:11:21.322,23.4,15.8,106
2020-12-03 16:11:19.052,23.5,15.8,107
2020-12-03 16:11:16.778,23.6,15.8,107
2020-12-03 16:11:14.505,23.6,15.9,106
2020-12-03 16:11:12.232,23.6,15.9,105
2020-12-03 16:11:09.959,23.6,15.8,106
2020-12-03 16:11:07.686,23.7,15.9,104
2020-12-03 16:11:05.417,23.7,15.9,107
2020-12-03 16:11:03.144,23.7,15.8,107
2020-12-03 16:11:00.871,23.8,15.9,107
2020-12-03 16:10:58.597,23.8,15.8,107
2020-12-03 16:10:56.324,23.9,15.8,109
2020-12-03 16:10:54.050,23.9,15.8,106
2020-12-03 16:10:51.782,24.0,15.8,104
2020-12-03 16:10:49.508,24.0,15.8,109
2020-12-03 16:10:47.236,24.1,15.7,109
2020-12-03 16:10:44.962,24.2,15.8,110
2020-12-03 16:10:42.689,24.2,15.8,110
2020-12-03 16:10:40.416,24.3,15.8,108
2020-12-03 16:10:38.147,24.4,15.8,108
2020-12-03 16:10:35.873,24.4,15.9,107
2020-12-03 16:10:33.600,24.5,15.9,108
2020-12-03 16:10:31.327,24.5,15.9,108
2020-12-03 16:10:29.053,24.5,16.0,107
2020-12-03 16:10:26.780,24.5,16.0,106
2020-12-03 16:10:24.511,24.5,16.0,105
2020-12-03 16:10:22.238,24.6,16.1,109
2020-12-03 16:10:19.965,24.6,16.0,110
2020-12-03 16:10:17.692,24.6,16.0,110
2020-12-03 16:10:15.419,24.6,16.0,108
2020-12-03 16:10:13.151,24.6,16.0,108
2020-12-03 16:10:10.877,24.6,16.0,108
2020-12-03 16:10:08.604,24.6,15.9,108
2020-12-03 16:10:06.331,24.6,15.9,108
2020-12-03 16:10:04.057,24.6,15.9,108
2020-12-03 16:10:01.784,24.6,15.9,108
2020-12-03 16:09:59.514,24.6,15.9,108
2020-12-03 16:09:57.242,24.6,15.9,107
2020-12-03 16:09:54.968,24.6,15.9,106
2020-12-03 16:09:52.695,24.6,15.9,108
2020-12-03 16:09:50.423,24.6,15.9,101
2020-12-03 16:09:48.149,24.6,15.8,110
2020-12-03 16:09:45.875,24.6,15.8,113
2020-12-03 16:09:43.607,24.6,15.8,108
2020-12-03 16:09:41.333,24.6,15.8,108
2020-12-03 16:09:39.059,24.6,15.8,107
2020-12-03 16:09:36.787,24.6,15.7,110
2020-12-03 16:09:34.514,24.6,15.7,107
2020-12-03 16:09:32.241,24.7,15.7,108
2020-12-03 16:09:29.971,24.7,15.7,108
2020-12-03 16:09:27.698,24.7,15.6,107
2020-12-03 16:09:25.425,24.8,15.7,108
2020-12-03 16:09:23.152,24.9,15.7,108
2020-12-03 16:09:20.879,24.9,15.7,108
2020-12-03 16:09:18.605,25.0,15.7,108
2020-12-03 16:09:16.337,25.0,15.6,110
2020-12-03 16:09:14.063,25.0,15.5,108
2020-12-03 16:09:11.790,25.1,15.5,108
2020-12-03 16:09:09.516,25.1,15.5,107
2020-12-03 16:09:07.243,25.2,15.5,106
2020-12-03 16:09:04.971,25.2,15.5,107
2020-12-03 16:09:02.697,25.3,15.5,110
2020-12-03 16:09:00.428,25.3,15.5,108
2020-12-03 16:08:58.155,25.3,15.5,108
2020-12-03 16:08:55.882,25.4,15.5,108
2020-12-03 16:08:53.608,25.4,15.5,108
2020-12-03 16:08:51.335,25.5,15.6,107
2020-12-03 16:08:49.062,25.5,15.5,107
2020-12-03 16:08:46.788,25.5,15.5,107
2020-12-03 16:08:44.520,25.5,15.5,105
2020-12-03 16:08:42.247,25.6,15.5,111
2020-12-03 16:08:39.973,25.6,15.5,106
2020-12-03 16:08:37.700,25.7,15.5,108
2020-12-03 16:08:35.427,25.7,15.6,108
2020-12-03 16:08:33.157,25.7,15.6,108
2020-12-03 16:08:30.885,25.7,15.7,108
2020-12-03 16:08:28.611,25.8,15.7,108
2020-12-03 16:08:26.338,25.7,15.8,108
2020-12-03 16:08:24.065,25.7,15.8,107
2020-12-03 16:08:21.796,25.7,15.9,108
2020-12-03 16:08:19.522,25.7,15.9,107
2020-12-03 16:08:17.249,25.6,15.9,107
2020-12-03 16:08:14.976,25.5,15.9,107
2020-12-03 16:08:12.703,25.5,16.0,107
2020-12-03 16:08:10.434,25.4,16.0,106
2020-12-03 16:08:08.161,25.3,16.0,106
2020-12-03 16:08:05.887,25.3,16.0,106
2020-12-03 16:08:03.614,25.2,16.0,106
2020-12-03 16:08:01.341,25.1,16.1,107
2020-12-03 16:07:59.068,25.0,16.1,107
2020-12-03 16:07:56.799,24.9,16.1,106
2020-12-03 16:07:54.525,24.9,16.1,105
2020-12-03 16:07:52.253,24.8,16.1,106
2020-12-03 16:07:49.979,24.7,16.1,106
2020-12-03 16:07:47.706,24.6,16.1,105
2020-12-03 16:07:45.432,24.5,16.1,110
2020-12-03 16:07:43.163,24.4,16.1,106
2020-12-03 16:07:40.891,24.4,16.1,105
2020-12-03 16:07:38.617,24.2,16.0,105
2020-12-03 16:07:36.345,24.2,16.1,103
2020-12-03 16:07:34.070,24.1,16.0,107
2020-12-03 16:07:31.801,24.0,16.0,106
2020-12-03 16:07:29.528,24.0,16.0,106
2020-12-03 16:07:27.255,24.0,16.0,105
2020-12-03 16:07:24.982,23.9,15.9,105
2020-12-03 16:07:22.712,24.0,15.9,105
2020-12-03 16:07:20.455,24.0,15.8,106
2020-12-03 16:07:18.166,24.0,15.8,107
2020-12-03 16:07:15.893,24.1,15.8,107
2020-12-03 16:07:13.620,24.1,15.8,107
2020-12-03 16:07:11.346,24.2,15.9,107
2020-12-03 16:07:09.079,24.2,15.8,105
2020-12-03 16:07:06.805,24.2,15.8,106
2020-12-03 16:07:04.531,24.3,15.8,106
2020-12-03 16:07:02.258,24.3,15.8,106
2020-12-03 16:06:59.985,24.3,15.8,106
2020-12-03 16:06:57.717,24.4,15.8,105
2020-12-03 16:06:55.443,24.4,15.8,106
2020-12-03 16:06:53.169,24.5,15.8,106
2020-12-03 16:06:50.896,24.5,15.8,106
2020-12-03 16:06:48.623,24.6,15.8,106
2020-12-03 16:06:46.350,24.6,15.8,106
2020-12-03 16:06:44.080,24.7,15.8,106
2020-12-03 16:06:41.807,24.8,15.8,107
2020-12-03 16:06:39.534,24.8,15.8,106
2020-12-03 16:06:37.261,24.8,15.8,106
2020-12-03 16:06:34.988,24.9,15.8,106
2020-12-03 16:06:32.715,24.9,15.8,107
2020-12-03 16:06:30.445,24.9,15.9,109
2020-12-03 16:06:28.172,25.0,16.0,106
2020-12-03 16:06:25.899,25.0,16.1,106
2020-12-03 16:06:23.625,25.0,16.2,106
2020-12-03 16:06:21.353,24.9,16.2,106
2020-12-03 16:06:19.079,24.9,16.2,105
2020-12-03 16:06:16.811,24.8,16.2,105
2020-12-03 16:06:14.537,24.8,16.2,105
2020-12-03 16:06:12.264,24.7,16.2,105
2020-12-03 16:06:09.990,24.6,16.1,106
2020-12-03 16:06:07.716,24.6,16.2,106
2020-12-03 16:06:05.448,24.5,16.1,106
2020-12-03 16:06:03.175,24.4,16.1,106
2020-12-03 16:06:00.901,24.4,16.1,103
2020-12-03 16:05:58.628,24.3,16.1,107
2020-12-03 16:05:56.355,24.2,16.0,107
2020-12-03 16:05:54.085,24.2,16.0,107
2020-12-03 16:05:51.813,24.2,16.0,109
2020-12-03 16:05:49.539,24.1,16.0,107
2020-12-03 16:05:47.266,24.1,16.0,107
2020-12-03 16:05:44.993,24.0,16.0,107
2020-12-03 16:05:42.723,24.0,16.0,106
2020-12-03 16:05:40.450,23.9,16.0,105
2020-12-03 16:05:38.177,23.9,16.0,106
2020-12-03 16:05:35.904,23.9,16.0,105
2020-12-03 16:05:33.631,23.8,15.9,106
2020-12-03 16:05:31.361,23.8,16.0,111
2020-12-03 16:05:29.088,23.8,15.9,107
2020-12-03 16:05:26.815,23.8,16.0,106
2020-12-03 16:05:24.542,23.8,15.9,105
2020-12-03 16:05:22.269,23.9,16.0,105
2020-12-03 16:05:19.996,23.9,15.9,108
2020-12-03 16:05:17.726,24.0,15.9,110
2020-12-03 16:05:15.455,24.0,15.9,113
2020-12-03 16:05:09.002,24.2,15.9,105
2020-12-03 16:05:06.729,24.2,15.8,102
2020-12-03 16:05:04.456,24.3,15.9,105
2020-12-03 16:05:02.183,24.3,15.9,106
2020-12-03 16:04:59.909,24.3,15.9,105
2020-12-03 16:04:57.637,24.4,15.9,102
2020-12-03 16:04:55.368,24.4,15.9,105
2020-12-03 16:04:53.094,24.4,15.9,105
2020-12-03 16:04:50.821,24.4,15.9,105
2020-12-03 16:04:48.548,24.5,16.0,105
2020-12-03 16:04:46.275,24.5,16.0,105
2020-12-03 16:04:44.005,24.5,16.0,103
2020-12-03 16:04:41.733,24.6,16.0,105
2020-12-03 16:04:39.459,24.6,16.0,105
2020-12-03 16:04:37.186,24.6,16.0,105
2020-12-03 16:04:34.914,24.6,16.0,106
2020-12-03 16:04:32.644,24.6,16.0,102
2020-12-03 16:04:30.370,24.6,16.0,106
2020-12-03 16:04:28.097,24.5,16.0,106
2020-12-03 16:04:25.824,24.5,16.0,107
2020-12-03 16:04:23.551,24.5,16.0,105
2020-12-03 16:04:21.281,24.4,16.0,104
2020-12-03 16:04:19.009,24.4,16.0,110
2020-12-03 16:04:16.735,24.3,16.0,104
2020-12-03 16:04:14.462,24.3,16.1,105
2020-12-03 16:04:12.189,24.2,16.0,105
2020-12-03 16:04:09.920,24.2,16.1,105
2020-12-03 16:04:07.646,24.1,16.0,105
2020-12-03 16:04:05.375,24.0,16.0,107
2020-12-03 16:04:03.100,23.9,16.0,108
2020-12-03 16:04:00.827,23.9,16.0,105
2020-12-03 16:03:58.558,23.8,15.9,105
2020-12-03 16:03:56.284,23.7,15.9,105
2020-12-03 16:03:54.012,23.7,15.9,105
2020-12-03 16:03:51.738,23.6,15.8,104
2020-12-03 16:03:49.465,23.6,15.8,105
2020-12-03 16:03:47.196,23.5,15.8,105
2020-12-03 16:03:44.923,23.5,15.8,106
2020-12-03 16:03:42.649,23.4,15.7,107
2020-12-03 16:03:40.376,23.4,15.7,106
2020-12-03 16:03:38.103,23.4,15.7,105
2020-12-03 16:03:35.830,23.4,15.7,105
2020-12-03 16:03:33.561,23.3,15.7,105
2020-12-03 16:03:31.289,23.3,15.7,106
2020-12-03 16:03:29.015,23.3,15.7,105
2020-12-03 16:03:26.741,23.3,15.7,103
2020-12-03 16:03:24.468,23.3,15.7,106
2020-12-03 16:03:22.199,23.4,15.7,106
2020-12-03 16:03:19.925,23.4,15.7,105
2020-12-03 16:03:17.653,23.5,15.8,105
2020-12-03 16:03:15.379,23.5,15.7,104
2020-12-03 16:03:13.106,23.6,15.8,106
2020-12-03 16:03:10.833,23.6,15.7,105
2020-12-03 16:03:08.564,23.6,15.7,102
2020-12-03 16:03:06.290,23.7,15.8,105
2020-12-03 16:03:04.017,23.7,15.8,106
2020-12-03 16:03:01.744,23.8,15.9,106
2020-12-03 16:02:59.471,23.9,15.9,105
2020-12-03 16:02:57.198,23.9,15.9,105
2020-12-03 16:02:54.928,24.0,16.0,105
2020-12-03 16:02:52.655,24.0,16.0,104
2020-12-03 16:02:50.381,24.1,16.0,109
2020-12-03 16:02:48.109,24.1,15.9,104
2020-12-03 16:02:45.835,24.2,15.9,106
2020-12-03 16:02:43.566,24.2,15.9,104
2020-12-03 16:02:41.293,24.2,15.9,105
2020-12-03 16:02:39.019,24.3,15.9,105
2020-12-03 16:02:36.747,24.3,15.9,106
2020-12-03 16:02:34.473,24.3,16.0,106
2020-12-03 16:02:32.204,24.4,16.1,107
2020-12-03 16:02:29.933,24.4,16.1,105
2020-12-03 16:02:27.659,24.3,16.0,104
2020-12-03 16:02:25.385,24.3,16.1,100
2020-12-03 16:02:23.112,24.3,16.1,113
2020-12-03 16:02:20.842,24.3,16.2,104
2020-12-03 16:02:18.569,24.2,16.1,105
2020-12-03 16:02:16.296,24.2,16.2,105
2020-12-03 16:02:14.022,24.1,16.2,105
2020-12-03 16:02:11.749,24.0,16.2,103
2020-12-03 16:02:09.477,24.0,16.2,99
2020-12-03 16:02:07.209,23.9,16.2,109
2020-12-03 16:02:04.934,23.9,16.2,105
2020-12-03 16:02:02.661,23.8,16.2,104
2020-12-03 16:02:00.388,23.7,16.2,104
2020-12-03 16:01:58.119,23.7,16.2,101
2020-12-03 16:01:55.846,23.6,16.2,105
2020-12-03 16:01:53.573,23.5,16.2,104
2020-12-03 16:01:51.300,23.4,16.2,104
2020-12-03 16:01:49.026,23.3,16.2,103
2020-12-03 16:01:46.757,23.3,16.2,101
2020-12-03 16:01:44.480,23.2,16.1,88
2020-12-03 16:01:42.210,23.1,16.1,107
2020-12-03 16:01:39.938,23.0,16.1,102
2020-12-03 16:01:37.665,23.0,16.1,112
2020-12-03 16:01:35.395,22.9,16.0,105
2020-12-03 16:01:33.122,22.9,16.0,105
2020-12-03 16:01:30.850,22.8,15.9,101
2020-12-03 16:01:28.576,22.7,15.9,108
2020-12-03 16:01:26.302,22.8,15.9,105
2020-12-03 16:01:24.082,22.7,15.8,103
2020-12-03 16:01:21.760,22.7,15.8,105
2020-12-03 16:01:19.487,22.8,15.8,105
2020-12-03 16:01:17.215,22.8,15.8,106
2020-12-03 16:01:14.940,22.9,15.8,112
2020-12-03 16:01:12.671,22.9,15.8,101
2020-12-03 16:01:10.398,22.9,15.9,104
2020-12-03 16:01:08.125,23.0,15.9,105
2020-12-03 16:01:05.852,23.0,15.9,106
2020-12-03 16:01:03.578,23.0,15.9,107
2020-12-03 16:01:01.309,23.0,15.9,104
2020-12-03 16:00:59.036,23.0,15.9,101
2020-12-03 16:00:56.762,23.1,15.9,106
2020-12-03 16:00:54.490,23.1,15.9,105
2020-12-03 16:00:52.216,23.2,15.9,105
2020-12-03 16:00:49.943,23.2,15.9,105
2020-12-03 16:00:47.674,23.2,15.8,104
2020-12-03 16:00:45.400,23.3,15.9,107
2020-12-03 16:00:43.192,23.3,15.9,109
2020-12-03 16:00:40.854,23.4,15.9,104
2020-12-03 16:00:38.581,23.4,16.0,104
2020-12-03 16:00:36.312,23.5,16.1,110
2020-12-03 16:00:34.039,23.5,16.1,105
2020-12-03 16:00:31.766,23.5,16.1,105
2020-12-03 16:00:29.493,23.5,16.2,105
2020-12-03 16:00:27.219,23.5,16.3,104
2020-12-03 16:00:24.950,23.5,16.3,104
2020-12-03 16:00:22.677,23.5,16.4,101
2020-12-03 16:00:20.405,23.5,16.4,106
2020-12-03 16:00:18.131,23.5,16.4,105
2020-12-03 16:00:15.858,23.4,16.3,105
2020-12-03 16:00:13.584,23.4,16.4,106
2020-12-03 16:00:11.315,23.4,16.4,110
2020-12-03 16:00:09.041,23.3,16.4,105
2020-12-03 16:00:06.768,23.3,16.4,104
2020-12-03 16:00:04.496,23.3,16.4,105
2020-12-03 16:00:02.223,23.3,16.4,108
2020-12-03 15:59:59.954,23.3,16.4,107
2020-12-03 15:59:57.680,23.3,16.4,105
2020-12-03 15:59:55.418,23.2,16.4,105
2020-12-03 15:59:53.133,23.2,16.4,105
2020-12-03 15:59:50.861,23.2,16.4,105
2020-12-03 15:59:48.591,23.2,16.4,105
2020-12-03 15:59:46.318,23.2,16.4,102
2020-12-03 15:59:44.045,23.2,16.5,105
2020-12-03 15:59:41.772,23.1,16.4,106
2020-12-03 15:59:39.503,23.1,16.4,103
2020-12-03 15:59:37.229,23.1,16.4,105
2020-12-03 15:59:34.957,23.1,16.4,105
2020-12-03 15:59:32.684,23.1,16.5,106
2020-12-03 15:59:30.410,23.0,16.4,105
2020-12-03 15:59:28.141,23.0,16.4,105
2020-12-03 15:59:25.867,23.0,16.3,104
2020-12-03 15:59:23.595,23.0,16.1,96
2020-12-03 15:59:21.321,23.0,16.0,103
2020-12-03 15:59:19.048,23.1,16.1,105
2020-12-03 15:59:16.779,23.1,16.1,105
2020-12-03 15:59:14.506,23.1,16.1,103
2020-12-03 15:59:12.233,23.1,16.1,105
2020-12-03 15:59:09.959,23.2,16.2,115
2020-12-03 15:59:07.687,23.2,16.1,105
2020-12-03 15:59:05.417,23.2,16.1,111
2020-12-03 15:59:03.144,23.2,16.1,109
2020-12-03 15:59:00.870,23.3,16.1,105
2020-12-03 15:58:58.597,23.3,16.1,105
2020-12-03 15:58:56.329,23.3,16.1,105
2020-12-03 15:58:54.054,23.3,16.0,103
2020-12-03 15:58:51.782,23.4,15.9,105
2020-12-03 15:58:49.508,23.4,15.9,107
2020-12-03 15:58:47.235,23.4,15.8,107
2020-12-03 15:58:44.967,23.5,15.9,105
2020-12-03 15:58:42.693,23.5,15.8,105
2020-12-03 15:58:40.420,23.6,15.9,113
2020-12-03 15:58:38.146,23.6,15.9,105
2020-12-03 15:58:35.873,23.6,15.9,94
2020-12-03 15:58:33.601,23.7,15.9,105
2020-12-03 15:58:31.331,23.7,15.9,108
2020-12-03 15:58:29.057,23.7,16.0,107
2020-12-03 15:58:26.797,23.7,16.0,112
2020-12-03 15:58:24.511,23.7,16.0,106
2020-12-03 15:58:22.238,23.7,16.0,105
2020-12-03 15:58:19.969,23.6,16.0,106
2020-12-03 15:58:17.696,23.7,16.1,105
2020-12-03 15:58:15.423,23.7,16.1,103
